time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,40,3,3.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,45,45,20,1,1.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,2,2,45,45,1500,149,149.0,89.000,1,900,0,89,0.0,0.0
70,4,2,2,45,45,1720,171,171.0,3.000,1,40,20,3,5130.0,5130.0
80,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,5130.0,5130.0
90,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,5130.0,5130.0
100,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,5130.0,5130.0
110,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,5130.0,5130.0
120,4,2,2,45,45,2700,268,268.0,87.000,1,880,60,87,3201.7,3201.7
130,4,2,2,45,45,40,3,3.0,0.000,1,0,60,0,3201.7,3201.7
140,4,2,2,45,45,0,0,0.0,0.000,1,0,60,0,3201.7,3201.7
150,4,2,2,45,45,0,0,0.0,0.000,1,0,60,0,3201.7,3201.7
160,4,2,2,45,45,0,0,0.0,0.000,1,0,60,0,3201.7,3201.7
170,4,2,2,45,45,0,0,0.0,0.000,1,0,60,0,3201.7,3201.7
180,4,2,2,45,45,2840,283,283.0,97.000,1,980,80,97,3021.3,3021.3
